timestep,env_idx,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
232,0,0.09177233278751373,-0.03629830479621887,1.7304072380065918,0.016377100721001625,1.758056402206421,0.0007375459535978734
233,0,0.09200283139944077,-0.035899411886930466,1.7304928302764893,0.01859970949590206,1.7584844827651978,0.0007564122206531465
234,0,0.09223607927560806,-0.036586154252290726,1.7305691242218018,0.01717212423682213,1.758926510810852,0.000688068859744817
235,0,0.09247659891843796,-0.036970894783735275,1.730644702911377,0.015382945537567139,1.7593728303909302,0.0007160425884649158
236,0,0.09271815419197083,-0.03657238557934761,1.7307207584381104,0.015550026670098305,1.7598228454589844,0.0007401001057587564
237,0,0.0929596871137619,-0.036019615828990936,1.7307969331741333,0.01581176556646824,1.760274052619934,0.0007359684677794576
238,0,0.09320199489593506,-0.03599568456411362,1.7308735847473145,0.01578408107161522,1.7607252597808838,0.0007293581147678196
239,0,0.09344485402107239,-0.03627591207623482,1.730951189994812,0.015802107751369476,1.7611767053604126,0.0007270205533131957
240,0,0.09368786215782166,-0.036397017538547516,1.731029987335205,0.015787912532687187,1.7616275548934937,0.0007238766411319375
241,0,0.0939306691288948,-0.03642778843641281,1.73110830783844,0.015806371346116066,1.7620774507522583,0.0007241955609060824
242,0,0.09417274594306946,-0.036438822746276855,1.7311872243881226,0.015820996835827827,1.762526273727417,0.0007260519196279347
243,0,0.09441378712654114,-0.03635455667972565,1.7312651872634888,0.015976250171661377,1.7629730701446533,0.000723759934771806
244,0,0.09465359151363373,-0.0363784059882164,1.7313436269760132,0.016040150076150894,1.7634179592132568,0.0007238115649670362
245,0,0.09489203989505768,-0.03638826683163643,1.7314213514328003,0.01612093113362789,1.7638602256774902,0.000724942481610924
246,0,0.09512888640165329,-0.03620997071266174,1.731499195098877,0.01619301177561283,1.7642996311187744,0.0007251437637023628
247,0,0.09536854177713394,-0.036488935351371765,1.7315797805786133,0.01449946966022253,1.7647368907928467,0.000752192223444581
248,0,0.09560646116733551,-0.035942576825618744,1.731661319732666,0.016155119985342026,1.7651790380477905,0.0007420370238833129
249,0,0.09584590792655945,-0.035942383110523224,1.7317436933517456,0.01629784144461155,1.7656241655349731,0.0007257454562932253
250,0,0.09608826786279678,-0.03624609112739563,1.7318259477615356,0.015899166464805603,1.7660712003707886,0.0007234903168864548
251,0,0.09633229672908783,-0.03661113604903221,1.7319096326828003,0.01577385887503624,1.766520380973816,0.0007192661287263036
252,0,0.09657709300518036,-0.0364939346909523,1.731993556022644,0.015795940533280373,1.766970157623291,0.0007199716055765748
253,0,0.09682226181030273,-0.036463283002376556,1.7320772409439087,0.015750085934996605,1.7674202919006348,0.0007212352356873453
254,0,-0.1417952924966812,3.2840491712704534e-06,1.7092337608337402,-0.0001240102865267545,1.6105072498321533,-1.3417813534033485e-05
255,0,0.0013427158119156957,-0.12390248477458954,1.7784123420715332,0.14971451461315155,1.573108196258545,0.0005807256675325334
256,0,0.00131086481269449,0.05612733215093613,1.7798519134521484,0.1363321989774704,1.5757882595062256,0.0005511773633770645
257,0,0.0011150500504299998,-0.06240754947066307,1.7802894115447998,-0.08441241830587387,1.5771831274032593,0.002403907012194395
258,0,0.0007284125895239413,0.10580983012914658,1.7803921699523926,-0.11712026596069336,1.5774831771850586,0.0006368102040141821
259,0,0.00010515392204979435,0.05477231740951538,1.7803268432617188,0.04042252153158188,1.5770386457443237,-0.0026630419306457043
260,0,-0.0001541050587547943,-0.0016847888473421335,1.779523253440857,0.07290682941675186,1.5762240886688232,0.0009030291112139821
261,0,-0.00044315701234154403,0.09786095470190048,1.7785718441009521,0.009683632291853428,1.5757269859313965,-0.00013673389912582934
262,0,-0.0006941757164895535,0.045222241431474686,1.7778372764587402,0.07321815937757492,1.5749794244766235,0.0009858162375167012
263,0,-0.0009880573488771915,0.12926296889781952,1.7769520282745361,0.051239531487226486,1.574357509613037,-8.316557796206325e-05
264,0,-0.0012273555621504784,0.17739762365818024,1.7764530181884766,0.03300528973340988,1.5735379457473755,0.0007158058579079807
265,0,-0.001556073548272252,0.18607613444328308,1.7759181261062622,0.06357607990503311,1.5726690292358398,0.0005394844920374453
266,0,-0.0019158117938786745,0.084042988717556,1.775407075881958,0.10206393897533417,1.5715854167938232,0.0003106005606241524
267,0,-0.0023587255273014307,0.10885944962501526,1.7747864723205566,0.06920754164457321,1.5705879926681519,-0.0001786461943993345
268,0,-0.0027780390810221434,0.13642549514770508,1.7743293046951294,0.048009417951107025,1.5694235563278198,0.0007069830317050219
269,0,-0.0033095444086939096,0.14203545451164246,1.7738319635391235,0.08128099888563156,1.5682848691940308,0.0007312383386306465
270,0,-0.0038803115021437407,-0.018330957740545273,1.773403286933899,0.09102898091077805,1.5670559406280518,0.0008572569349780679
271,0,-0.004547640215605497,0.020529963076114655,1.7728649377822876,0.06804423779249191,1.5658349990844727,0.0005373986787162721
272,0,-0.0052396212704479694,-0.022556375712156296,1.7725212574005127,0.07674306631088257,1.5645111799240112,0.0008036408689804375
273,0,-0.005980615504086018,0.027412595227360725,1.772276520729065,0.08457864075899124,1.5632127523422241,0.00046756339725106955
274,0,-0.006693890318274498,0.0755101889371872,1.7720947265625,0.07363422960042953,1.5619213581085205,0.0004999064840376377
275,0,-0.0073884837329387665,0.09606731683015823,1.771934986114502,0.07755527645349503,1.5606223344802856,0.0006712364265695214
276,0,-0.008066689595580101,0.08374644815921783,1.7717221975326538,0.06985221058130264,1.559341311454773,0.0009713494218885899
277,0,-0.008735579438507557,0.10401391983032227,1.7714927196502686,0.0779612585902214,1.5581026077270508,0.0006993196438997984
278,0,-0.009331815876066685,0.12708495557308197,1.7711987495422363,0.06552928686141968,1.5568816661834717,0.000764658150728792
279,0,-0.009875394403934479,0.13437950611114502,1.7709343433380127,0.06455826014280319,1.5557401180267334,0.0007523127133026719
280,0,-0.010345470160245895,0.09700711071491241,1.770624041557312,0.06914088129997253,1.5546493530273438,0.0006739022792316973
281,0,-0.010683138854801655,-0.06453762203454971,1.7701051235198975,0.0546749010682106,1.5539355278015137,0.0005891540786251426
282,0,-0.01072227768599987,-0.010156254284083843,1.7695673704147339,0.02869226410984993,1.5537760257720947,0.0005254576681181788
283,0,-0.01051379181444645,-0.02390805445611477,1.7691607475280762,0.010774198919534683,1.5540235042572021,0.000710789579898119
284,0,-0.010101414285600185,-0.039631739258766174,1.768918514251709,0.010598059743642807,1.554740309715271,0.000892220123205334
285,0,-0.009512096643447876,-0.03809818625450134,1.7688031196594238,0.005708849523216486,1.5556399822235107,0.0018421087879687548
286,0,-0.008773845620453358,-0.03668684512376785,1.7687885761260986,0.00797272939234972,1.5566781759262085,0.0017216410487890244
287,0,-0.007889465428888798,-0.04472170025110245,1.7688376903533936,0.0037293550558388233,1.5580462217330933,0.0006037398707121611
288,0,-0.006850493606179953,-0.04621974751353264,1.7689213752746582,-0.017468485981225967,1.5596271753311157,0.0006426643813028932
289,0,-0.0057111685164272785,-0.03738967329263687,1.769053339958191,-0.027658652514219284,1.5612891912460327,0.0007693027146160603
290,0,-0.00451500853523612,-0.03181096538901329,1.7692320346832275,-0.023359354585409164,1.5629217624664307,0.0010068545816466212
291,0,-0.0033019795082509518,-0.04010714218020439,1.769416332244873,-0.014278548769652843,1.564496397972107,0.000878513790667057
292,0,-0.0020731049589812756,-0.04874978959560394,1.7695804834365845,-0.012133998796343803,1.566026210784912,0.0007211900665424764
293,0,-0.0008430722518824041,-0.0384407564997673,1.7697060108184814,-0.011899985373020172,1.567586064338684,0.000698980176821351
294,0,0.00036196864675730467,-0.036916837096214294,1.7697721719741821,-0.012366232462227345,1.5691224336624146,0.0004988107830286026
295,0,0.0015293279429897666,-0.038189176470041275,1.769838571548462,-0.0026741777546703815,1.5704275369644165,0.0007340713054873049
296,0,0.0026293860282748938,-0.033773597329854965,1.7698580026626587,0.007654612418264151,1.5716503858566284,0.0015777500811964273
297,0,0.0036780009977519512,-0.04071374237537384,1.76984441280365,0.013087954372167587,1.5728068351745605,0.001434085424989462
298,0,0.004651078954339027,-0.03300315886735916,1.7697885036468506,0.01756475679576397,1.5738836526870728,0.0014913608320057392
299,0,0.0055305203422904015,-0.044428445398807526,1.7697181701660156,0.026771657168865204,1.5748144388198853,0.0007711736834608018
300,0,0.006311899051070213,-0.03463572636246681,1.769642949104309,0.026499086990952492,1.5756182670593262,0.0004928179550915956
301,0,0.0069834697060287,-0.04009310528635979,1.7696150541305542,0.01751803420484066,1.576219081878662,0.00045176816638559103
302,0,0.007522025145590305,-0.03144067898392677,1.7696315050125122,0.020094480365514755,1.5766512155532837,0.0005529056070372462
303,0,0.007928408682346344,-0.037470169365406036,1.7696624994277954,0.03692882880568504,1.576894760131836,0.0010703369043767452
304,0,0.008215507492423058,-0.05335386469960213,1.7697323560714722,0.0652918741106987,1.5770031213760376,0.0014580077258870006
305,0,0.008416051976382732,-0.02637476846575737,1.7697606086730957,0.05846717208623886,1.5771037340164185,0.0002411120367469266
306,0,0.008584887720644474,-0.03269851580262184,1.7698161602020264,0.03396780043840408,1.5770550966262817,0.0004427348030731082
307,0,0.00865286123007536,-0.040927205234766006,1.769864559173584,0.043086905032396317,1.5768609046936035,0.0006745590944774449
308,0,0.008608577772974968,-0.029424093663692474,1.7699445486068726,0.05777021497488022,1.5765814781188965,0.001555620227009058
309,0,0.00848364643752575,-0.05249978229403496,1.7700222730636597,0.08008283376693726,1.5762673616409302,0.0015864174347370863
310,0,0.008310101926326752,-0.04072447866201401,1.7700601816177368,0.08285434544086456,1.5759583711624146,0.0004710378125309944
311,0,0.008135288022458553,-0.03069165162742138,1.7700977325439453,0.06084608659148216,1.5756486654281616,0.00028574184398166835
312,0,0.00793201383203268,-0.027403835207223892,1.770077109336853,0.04427241533994675,1.5753226280212402,0.0006669983267784119
313,0,0.007656929083168507,-0.03724756836891174,1.7700865268707275,0.06724493950605392,1.5747789144515991,0.0012601774651557207
314,0,0.007312556728720665,-0.03424571827054024,1.770100712776184,0.0809522494673729,1.574110507965088,0.0015529801603406668
315,0,0.006961311679333448,-0.04021886736154556,1.770112156867981,0.0855112224817276,1.57341468334198,0.0015651141293346882
316,0,0.006607028655707836,-0.03894108533859253,1.770104169845581,0.08614011853933334,1.572752833366394,0.0006010704091750085
317,0,0.006279624067246914,-0.03563806787133217,1.7700819969177246,0.06674201041460037,1.5721474885940552,0.00041044646059162915
318,0,0.005956539884209633,-0.03752122446894646,1.7700531482696533,0.062276892364025116,1.5715821981430054,0.000571626122109592
319,0,0.005619174800813198,-0.03553096577525139,1.7700444459915161,0.07234827429056168,1.571031093597412,0.0005902789416722953
320,0,0.005298453848809004,-0.03654829412698746,1.770055890083313,0.0726502314209938,1.5705231428146362,0.0014105418231338263
321,0,0.00500832311809063,-0.039965175092220306,1.7700679302215576,0.07668724656105042,1.5700762271881104,0.001516083488240838
322,0,0.004757803864777088,-0.036027126014232635,1.7700682878494263,0.07504097372293472,1.5697027444839478,0.0014676869614049792
323,0,0.0045566316694021225,-0.03810185194015503,1.7700417041778564,0.06847862154245377,1.5694118738174438,0.0005137352272868156
324,0,0.004417946562170982,-0.03639423847198486,1.770015001296997,0.04932725802063942,1.5691410303115845,0.0003928222577087581
325,0,0.004302925895899534,-0.034945473074913025,1.7699946165084839,0.04301334545016289,1.568899393081665,0.0005772064905613661
326,0,0.004200405441224575,-0.038963839411735535,1.770002841949463,0.059320446103811264,1.5686795711517334,0.0009537130827084184
327,0,0.0041226292960345745,-0.037057988345623016,1.7700321674346924,0.0626177042722702,1.5685312747955322,0.0014969292096793652
328,0,0.004088619723916054,-0.037787847220897675,1.7700566053390503,0.05724671110510826,1.5684553384780884,0.0004788842052221298
329,0,0.004116896539926529,-0.03864522650837898,1.7700738906860352,0.04006262496113777,1.5684044361114502,0.0004826150252483785
330,0,0.004160085693001747,-0.03742259740829468,1.7700859308242798,0.041075676679611206,1.5683627128601074,0.00048652521218173206
331,0,0.004204928409308195,-0.03665546327829361,1.7700965404510498,0.04725710302591324,1.5683163404464722,0.00039124919567257166
332,0,0.004260326735675335,-0.03776903450489044,1.7701244354248047,0.040736615657806396,1.5683025121688843,0.000243727772613056
333,0,0.00433269003406167,-0.039274949580430984,1.770160436630249,0.03798956796526909,1.5683130025863647,0.00046214114991016686
334,0,0.004393883049488068,-0.03739145025610924,1.7702088356018066,0.03908025473356247,1.5683119297027588,0.0004492184380069375
335,0,0.004449482541531324,-0.04021143168210983,1.7702751159667969,0.042126525193452835,1.5683039426803589,0.0004489690763875842
336,0,0.0044985064305365086,-0.03805318847298622,1.770342469215393,0.040109213441610336,1.5682812929153442,0.00040104801882989705
337,0,0.004542848560959101,-0.03987906500697136,1.7704224586486816,0.042127761989831924,1.5682446956634521,0.00044833606807515025
338,0,0.004579454660415649,-0.037180591374635696,1.7704819440841675,0.039553847163915634,1.568228840827942,0.0004670785565394908
339,0,0.004602851811796427,-0.03684183582663536,1.7705479860305786,0.03840252384543419,1.5681473016738892,0.0005766068352386355
340,0,0.004614036530256271,-0.035893820226192474,1.770594596862793,0.04622616246342659,1.5680193901062012,0.0014359152410179377
341,0,0.004607294220477343,-0.03607488423585892,1.7706199884414673,0.057027723640203476,1.5679031610488892,0.0014867528807371855
342,0,0.004612085875123739,-0.04112844541668892,1.7706034183502197,0.06031864136457443,1.5678366422653198,0.0006633838638663292
343,0,0.0046559846960008144,-0.03450816869735718,1.7705470323562622,0.052601408213377,1.5677549839019775,0.001224619336426258
344,0,0.004706403706222773,-0.0385303720831871,1.7704628705978394,0.057832784950733185,1.567708969116211,0.0014710762770846486
345,0,0.00476587051525712,-0.03761637583374977,1.7703557014465332,0.06081823259592056,1.567694067955017,0.001341831055469811
346,0,0.0048489258624613285,-0.03257323056459427,1.770214557647705,0.05591440573334694,1.567741870880127,0.0013546512927860022
347,0,0.004945577122271061,-0.033876560628414154,1.7700634002685547,0.05176902934908867,1.5677690505981445,0.001428528456017375
348,0,0.005030033644288778,-0.03293343633413315,1.7698994874954224,0.05215552821755409,1.5678080320358276,0.0005744584486819804
349,0,0.005115909036248922,-0.03396744653582573,1.769757628440857,0.04503323882818222,1.5677930116653442,0.000523732858709991
350,0,0.005179122090339661,-0.036504317075014114,1.7696475982666016,0.042546723037958145,1.5677504539489746,0.0005185340996831656
351,0,0.005206335335969925,-0.03483803570270538,1.7695794105529785,0.05072588473558426,1.5676623582839966,0.0004001019988209009
352,0,0.005208032205700874,-0.03838634863495827,1.7695571184158325,0.04559871554374695,1.567567229270935,0.0003179846389684826
353,0,0.005185471847653389,-0.036025356501340866,1.7695777416229248,0.04149293154478073,1.5674182176589966,0.00038031541043892503
354,0,0.005124788731336594,-0.040627941489219666,1.7696454524993896,0.048031412065029144,1.5672341585159302,0.0004489163984544575
355,0,0.005037349183112383,-0.03754277899861336,1.7697393894195557,0.0466558001935482,1.5670535564422607,0.0005515114753507078
356,0,0.0049354033544659615,-0.04138586297631264,1.7698739767074585,0.0586838535964489,1.5668076276779175,0.000834137958008796
357,0,0.00482390308752656,-0.038420967757701874,1.7700060606002808,0.06265927851200104,1.5665844678878784,0.0013278055703267455
358,0,0.004724453203380108,-0.03953022509813309,1.7701318264007568,0.06006625294685364,1.5663788318634033,0.0005460772663354874
359,0,0.0046500517055392265,-0.03814287111163139,1.770219326019287,0.05139012634754181,1.5661512613296509,0.00025539868511259556
360,0,0.004580312874168158,-0.037584759294986725,1.7702925205230713,0.04480971768498421,1.5659514665603638,0.0003008624189533293
361,0,0.0045079863630235195,-0.04012121260166168,1.770365595817566,0.04418282210826874,1.5657492876052856,0.00047149162855930626
362,0,0.004428921267390251,-0.03875026851892471,1.7704392671585083,0.05718334764242172,1.565535068511963,0.0008522071875631809
363,0,0.00435560941696167,-0.03757806867361069,1.7705047130584717,0.059581730514764786,1.565361738204956,0.0013572577154263854
364,0,0.004312717821449041,-0.03605708107352257,1.7705368995666504,0.05580640584230423,1.5652233362197876,0.001224537380039692
365,0,0.0042995125986635685,-0.03850853815674782,1.7705254554748535,0.05609339103102684,1.565107822418213,0.0013553675962612033
366,0,0.004296322353184223,-0.037748996168375015,1.7704765796661377,0.05831442028284073,1.5650354623794556,0.0006294954800978303
367,0,0.004331325646489859,-0.03608565777540207,1.7703901529312134,0.04940348118543625,1.5649648904800415,0.0006216702749952674
368,0,0.004373481962829828,-0.03569325432181358,1.7702891826629639,0.050444696098566055,1.564923644065857,0.0005363721284084022
369,0,0.0044282847084105015,-0.035034991800785065,1.7701934576034546,0.04902056232094765,1.5648834705352783,0.0006070128874853253
370,0,0.004480293486267328,-0.0339302159845829,1.7701092958450317,0.05087776482105255,1.5648715496063232,0.0011121603893116117
371,0,0.00453018955886364,-0.03897412121295929,1.7700409889221191,0.05310210585594177,1.5648850202560425,0.0004585767746903002
372,0,0.004594486206769943,-0.03589026629924774,1.7699742317199707,0.040649816393852234,1.5648787021636963,0.00042685584048740566
373,0,0.004644922912120819,-0.03754136338829994,1.769927978515625,0.04078659415245056,1.5648431777954102,0.00043876521522179246
374,0,0.004669553600251675,-0.038060262799263,1.769914984703064,0.04396449401974678,1.5647823810577393,0.0004237616085447371
375,0,0.00467113871127367,-0.03787210211157799,1.7699379920959473,0.04250267520546913,1.5646833181381226,0.0003789864422287792
376,0,0.004655136726796627,-0.040623195469379425,1.7700024843215942,0.04427015781402588,1.5645577907562256,0.0004630118201021105
377,0,0.004615928512066603,-0.03832048922777176,1.7700870037078857,0.044435713440179825,1.5644192695617676,0.0003957453591283411
378,0,0.004564142785966396,-0.042292773723602295,1.7702068090438843,0.0460444912314415,1.5642478466033936,0.0004656684468500316
379,0,0.004498961381614208,-0.039044249802827835,1.7703255414962769,0.05299600213766098,1.5640747547149658,0.0004200113471597433
380,0,0.004435623995959759,-0.0413588285446167,1.770460844039917,0.04616960883140564,1.5638997554779053,0.0004194037464912981
381,0,0.004375019110739231,-0.038279399275779724,1.7705634832382202,0.04486134648323059,1.5637303590774536,0.00039369502337649465
382,0,0.0043066865764558315,-0.039185356348752975,1.7706537246704102,0.04454823210835457,1.5635396242141724,0.00040402100421488285
383,0,0.004231862258166075,-0.039592497050762177,1.7707388401031494,0.04478759691119194,1.5633320808410645,0.0004349022055976093
384,0,0.004156444687396288,-0.03979776054620743,1.770817518234253,0.04625416547060013,1.5631349086761475,0.0004273929516784847
385,0,0.004082751460373402,-0.03785349056124687,1.7708700895309448,0.05230773985385895,1.5629498958587646,0.0003968349192291498
386,0,0.004023435991257429,-0.03852444887161255,1.7709039449691772,0.04640816152095795,1.5627787113189697,0.0002554084057919681
387,0,0.003987888805568218,-0.0384083092212677,1.770908236503601,0.041219986975193024,1.562633991241455,0.00041322290780954063
388,0,0.003951728343963623,-0.03715497627854347,1.7708948850631714,0.04467488452792168,1.5625005960464478,0.0004367157816886902
389,0,0.003919125068932772,-0.03559405356645584,1.7708574533462524,0.0494043193757534,1.5623648166656494,0.0005769997951574624
390,0,0.0039030646439641714,-0.03666777163743973,1.770806074142456,0.052159540355205536,1.5622401237487793,0.0003462261229287833
391,0,0.0039116451516747475,-0.036073122173547745,1.7707407474517822,0.04101711884140968,1.562158465385437,0.00041982825496234
392,0,0.003933583851903677,-0.03613770753145218,1.7706652879714966,0.03909125179052353,1.5621016025543213,0.00041824413347058
393,0,0.003956642001867294,-0.03657667338848114,1.770580768585205,0.05048227682709694,1.5620352029800415,0.0008823850657790899
394,0,0.0039825476706027985,-0.03416275605559349,1.7704997062683105,0.05433942377567291,1.5620002746582031,0.000929100438952446
395,0,0.0040297131054103374,-0.036166850477457047,1.7704136371612549,0.04885714501142502,1.561989426612854,0.0003639512287918478
396,0,0.004102037753909826,-0.034419454634189606,1.7703176736831665,0.035472575575113297,1.5619808435440063,0.0003713819314725697
397,0,0.004169724881649017,-0.03722378984093666,1.7702304124832153,0.03624032437801361,1.561968445777893,0.0004908991395495832
398,0,0.004216437228024006,-0.03337476775050163,1.7701661586761475,0.045772455632686615,1.5619245767593384,0.0013652269262820482
399,0,0.004250106867402792,-0.03908658027648926,1.7701226472854614,0.05509832501411438,1.5618726015090942,0.0013682888820767403
400,0,0.004294229671359062,-0.03753550350666046,1.7700822353363037,0.056857045739889145,1.5618354082107544,0.0012637381441891193
401,0,0.004347407259047031,-0.03928719088435173,1.7700353860855103,0.054236121475696564,1.5618400573730469,0.0005569448694586754
402,0,0.004423947539180517,-0.03422188386321068,1.769974946975708,0.04376876354217529,1.561838150024414,0.0002507590688765049
403,0,0.004498224705457687,-0.03777686506509781,1.7699211835861206,0.03577284514904022,1.561826229095459,0.0004915577592328191
404,0,0.004541668109595776,-0.034267984330654144,1.7698910236358643,0.04321896657347679,1.5617667436599731,0.0006102194311097264
405,0,0.004565864335745573,-0.039166901260614395,1.7698956727981567,0.04982680827379227,1.5616849660873413,0.0013588696019724011
406,0,0.004572116769850254,-0.03568246588110924,1.7699142694473267,0.054937947541475296,1.5616155862808228,0.0012559079332277179
407,0,0.0045837280340492725,-0.03750062361359596,1.7699323892593384,0.05257502570748329,1.561545491218567,0.0010988367721438408
408,0,0.004602883942425251,-0.03821202740073204,1.7699458599090576,0.05251208320260048,1.5614705085754395,0.001373950159177184
409,0,0.004616311751306057,-0.03862063214182854,1.7699509859085083,0.05629125237464905,1.561383843421936,0.001499544712714851
410,0,0.004628084599971771,-0.03448978811502457,1.769939661026001,0.055612966418266296,1.5613006353378296,0.0012855645036324859
411,0,0.004641175270080566,-0.0373665876686573,1.7699089050292969,0.05129973217844963,1.5612375736236572,0.0004434488946571946
412,0,0.004666025750339031,-0.037256110459566116,1.769885540008545,0.03948292136192322,1.5611625909805298,0.0003559620527084917
413,0,0.0046650925651192665,-0.03624437376856804,1.7698817253112793,0.03879210725426674,1.561050295829773,0.0004107602289877832
414,0,0.0046383049339056015,-0.03861920163035393,1.7699143886566162,0.04771437495946884,1.560887098312378,0.0011538956314325333
415,0,0.004581518936902285,-0.03754979744553566,1.7699730396270752,0.057455096393823624,1.5607227087020874,0.0008875597268342972
416,0,0.004533851053565741,-0.03851861134171486,1.770042896270752,0.055028945207595825,1.5605723857879639,0.0008850528975017369
417,0,0.004501456394791603,-0.03919507935643196,1.770110845565796,0.05346488580107689,1.5604327917099,0.0013028605608269572
418,0,0.004470246843993664,-0.03954534977674484,1.7701666355133057,0.05722782015800476,1.560287356376648,0.0013388883089646697
419,0,0.004448214545845985,-0.03948405012488365,1.7701997756958008,0.058596618473529816,1.5601593255996704,0.0012629819102585316
420,0,0.004441945813596249,-0.038545336574316025,1.77021324634552,0.057429276406764984,1.5600507259368896,0.0012208254775032401
421,0,0.0044517251662909985,-0.038228776305913925,1.7702032327651978,0.05565701425075531,1.5599753856658936,0.0013265154557302594
422,0,0.004470719024538994,-0.034026600420475006,1.7701740264892578,0.05220581591129303,1.55991530418396,0.0011331905843690038
423,0,0.004503299482166767,-0.03832056373357773,1.7701276540756226,0.05062999576330185,1.5598738193511963,0.0011527761816978455
424,0,0.00453682616353035,-0.03545159846544266,1.7700775861740112,0.052534788846969604,1.5598348379135132,0.0012303243856877089
425,0,0.0045721023343503475,-0.03896276280283928,1.7700202465057373,0.05414682254195213,1.5597760677337646,0.0012670166324824095
426,0,0.0046067493967711926,-0.032750554382801056,1.7699676752090454,0.05187017843127251,1.5597243309020996,0.0011509265750646591
427,0,0.004646522458642721,-0.037726499140262604,1.7699170112609863,0.04902378469705582,1.5596808195114136,0.0008530850755050778
428,0,0.004681198392063379,-0.03498192876577377,1.7698838710784912,0.04944665729999542,1.5596299171447754,0.0007509003626182675
429,0,0.004709300119429827,-0.03971656784415245,1.7698681354522705,0.05158130079507828,1.559561848640442,0.001232330920174718
430,0,0.004725176841020584,-0.03429695963859558,1.7698711156845093,0.0520448312163353,1.5594912767410278,0.0011405020486563444
431,0,0.004741362761706114,-0.040166839957237244,1.769879698753357,0.05223099887371063,1.5594232082366943,0.001134695834480226
432,0,0.00475089717656374,-0.03433514013886452,1.769895076751709,0.05167990177869797,1.5593417882919312,0.0010743991006165743
433,0,0.004759395960718393,-0.04048490151762962,1.7699106931686401,0.05203233286738396,1.5592488050460815,0.0013013177085667849
434,0,0.0047588408924639225,-0.036997564136981964,1.7699319124221802,0.055326614528894424,1.5591516494750977,0.0012262467062100768
435,0,0.0047492580488324165,-0.03808796778321266,1.7699447870254517,0.05292961746454239,1.559054970741272,0.0005120677524246275
436,0,0.004750523250550032,-0.03832500800490379,1.769958734512329,0.045908018946647644,1.5589284896850586,0.0003303650300949812
437,0,0.00473758252337575,-0.03926544636487961,1.7699919939041138,0.042229484766721725,1.5588047504425049,0.00039035017834976315
438,0,0.004702246282249689,-0.039186619222164154,1.7700506448745728,0.0426311232149601,1.5586687326431274,0.0004084454558324069
439,0,0.004648571368306875,-0.040547579526901245,1.7701319456100464,0.05307205766439438,1.558492660522461,0.0008000718662515283
440,0,0.004581199027597904,-0.03880841284990311,1.7702302932739258,0.05751790478825569,1.5583223104476929,0.0006804165313951671
441,0,0.0045312498696148396,-0.04033349081873894,1.7703280448913574,0.05402514338493347,1.5581668615341187,0.0011788083938881755
442,0,0.0044870078563690186,-0.037531062960624695,1.7704050540924072,0.05492139607667923,1.5580202341079712,0.0006401191931217909
443,0,0.004456950817257166,-0.039073824882507324,1.770452618598938,0.05300696939229965,1.557892084121704,0.0005778928170911968
444,0,0.004441439639776945,-0.037611961364746094,1.7704851627349854,0.05147125944495201,1.5577696561813354,0.0011465318966656923
445,0,0.004431403707712889,-0.037202272564172745,1.7704917192459106,0.05293270945549011,1.5576729774475098,0.0011466022115200758
446,0,0.0044303955510258675,-0.036228008568286896,1.7704719305038452,0.052198752760887146,1.5575809478759766,0.0006695790798403323
447,0,0.004441717639565468,-0.036573853343725204,1.7704331874847412,0.05082480609416962,1.557502269744873,0.0005167046329006553
448,0,0.004458537790924311,-0.03678905963897705,1.7703922986984253,0.048103414475917816,1.5574370622634888,0.0006349851028062403
449,0,0.0044844988733530045,-0.03636307269334793,1.7703461647033691,0.049101099371910095,1.5573614835739136,0.0006269773002713919
450,0,0.004505549091845751,-0.037095680832862854,1.7703016996383667,0.05174108222126961,1.5573047399520874,0.0005439756205305457
451,0,0.004535152576863766,-0.036214496940374374,1.7702702283859253,0.0495612770318985,1.5572534799575806,0.0012028813362121582
452,0,0.004561740439385176,-0.036008961498737335,1.7702354192733765,0.05099938064813614,1.5572017431259155,0.0006335089565254748
453,0,0.004594655241817236,-0.038005731999874115,1.7701984643936157,0.0498250387609005,1.5571447610855103,0.0011224794434383512
454,0,0.004625525791198015,-0.03554730862379074,1.7701654434204102,0.050319891422986984,1.5570920705795288,0.0013103792443871498
455,0,0.0046502952463924885,-0.03637778013944626,1.7701259851455688,0.05098563805222511,1.5570363998413086,0.0007524436805397272
456,0,0.004672606475651264,-0.03845164179801941,1.770089864730835,0.049310505390167236,1.5569725036621094,0.0005697019514627755
457,0,0.004691894166171551,-0.03603873401880264,1.7700601816177368,0.04718794673681259,1.5568960905075073,0.00027888588374480605
458,0,0.004706453066319227,-0.03889302536845207,1.7700495719909668,0.03804401680827141,1.5568190813064575,0.0003190369752701372
459,0,0.00469806557521224,-0.038237497210502625,1.7700704336166382,0.04063040390610695,1.5567142963409424,0.0004759099392686039
460,0,0.004666778724640608,-0.040013957768678665,1.7701131105422974,0.05315782129764557,1.556562900543213,0.0008103311411105096
461,0,0.004624516703188419,-0.039731595665216446,1.770181655883789,0.057106997817754745,1.556409239768982,0.0011423606192693114
462,0,0.004595571663230658,-0.03895651176571846,1.7702463865280151,0.05454392358660698,1.5562808513641357,0.001206554239615798
463,0,0.004577413201332092,-0.03798527270555496,1.7702909708023071,0.05296727269887924,1.5561614036560059,0.0012576922308653593
464,0,0.004563508555293083,-0.03689178451895714,1.7703068256378174,0.05273943021893501,1.5560537576675415,0.000649988476652652
